Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,2,19,2,1140,1130,1255,1300,WN,2637,N772SW,135,150,123,-5,10,SAT,PHX,843,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1017,1005,1108,1105,WN,1536,N208WN,171,180,164,3,12,SAT,SAN,1129,2,5,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1247,1250,1550,1610,WN,1172,N713SW,123,140,110,-20,-3,SAT,TPA,972,5,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1646,1620,1646,1630,WN,259,N295WN,60,70,49,16,26,SDF,BHM,323,3,8,0,,0,0,0,0,0,16
2008,2,19,2,939,930,946,940,WN,2978,N348SW,67,70,52,6,9,SDF,BHM,323,2,13,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1035,1035,1152,1200,WN,1064,N475WN,77,85,64,-8,0,SDF,BWI,495,2,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2233,2100,2348,2225,WN,1471,N229WN,75,85,63,83,93,SDF,BWI,495,4,8,0,,0,0,0,0,0,83
2008,2,19,2,1850,1850,2004,2015,WN,1560,N694SW,74,85,64,-11,0,SDF,BWI,495,3,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1509,1505,1623,1630,WN,1610,N732SW,74,85,64,-7,4,SDF,BWI,495,4,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,701,700,824,825,WN,3774,N398SW,83,85,66,-1,1,SDF,BWI,495,5,12,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1325,1325,1433,1445,WN,1539,N712SW,248,260,235,-12,0,SDF,LAS,1624,5,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1610,1610,1812,1815,WN,987,N762SW,122,125,104,-3,0,SDF,MCO,718,8,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1024,950,1228,1155,WN,1323,N695SW,124,125,104,33,34,SDF,MCO,718,9,11,0,,0,2,0,0,0,31
2008,2,19,2,736,735,743,745,WN,121,N736SA,67,70,51,-2,1,SDF,MDW,271,5,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1058,1100,1107,1105,WN,1592,N398SW,69,65,52,2,-2,SDF,MDW,271,6,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1408,1410,1412,1415,WN,1924,N383SW,64,65,51,-3,-2,SDF,MDW,271,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1809,1810,1816,1815,WN,3146,N720WN,67,65,56,1,-1,SDF,MDW,271,5,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2102,2055,2113,2100,WN,3942,N787SA,71,65,55,13,7,SDF,MDW,271,5,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,834,830,1039,1035,WN,963,N487WN,245,245,230,4,4,SDF,PHX,1506,5,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,630,630,641,635,WN,9,N311SW,71,65,55,6,0,SDF,STL,254,4,12,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1804,1740,1804,1745,WN,534,N665WN,60,65,52,19,24,SDF,STL,254,3,5,0,,0,3,0,0,0,16
2008,2,19,2,1216,1215,1223,1220,WN,1550,N635SW,67,65,56,3,1,SDF,STL,254,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1351,1350,1555,1555,WN,253,N658SW,124,125,110,0,1,SDF,TPA,727,5,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,703,705,912,910,WN,3513,N389SW,129,125,111,2,-2,SDF,TPA,727,4,14,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,705,650,1109,1035,WN,1295,N674AA,184,165,152,34,15,SEA,ABQ,1180,5,27,0,,0,0,0,19,15,0
2008,2,19,2,1450,1450,1835,1835,WN,2038,N371SW,165,165,151,0,0,SEA,ABQ,1180,3,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1150,1150,1746,1800,WN,2437,N491WN,236,250,220,-14,0,SEA,BNA,1977,4,12,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,620,620,849,835,WN,469,N639SW,89,75,58,14,0,SEA,BOI,399,3,28,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2009,2010,2219,2225,WN,2118,N683SW,70,75,58,-6,-1,SEA,BOI,399,3,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1211,1210,1426,1425,WN,3514,N740SW,75,75,58,1,1,SEA,BOI,399,2,15,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,923,915,1302,1255,WN,217,N326SW,159,160,135,7,8,SEA,DEN,1024,5,19,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,649,635,1026,1015,WN,894,N486WN,157,160,126,11,14,SEA,DEN,1024,8,23,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1623,1525,2000,1905,WN,1326,N359SW,157,160,135,55,58,SEA,DEN,1024,9,13,0,,0,14,0,0,0,41
2008,2,19,2,1941,1945,2307,2325,WN,2441,N786SW,146,160,126,-18,-4,SEA,DEN,1024,9,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,912,905,1008,1000,WN,459,N796SW,56,55,35,8,7,SEA,GEG,224,3,18,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1135,1130,1231,1225,WN,495,N439WN,56,55,36,6,5,SEA,GEG,224,2,18,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2049,2040,2139,2135,WN,1522,N323SW,50,55,36,4,9,SEA,GEG,224,4,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1559,1555,1652,1650,WN,1536,N208WN,53,55,37,2,4,SEA,GEG,224,3,13,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,647,635,909,900,WN,1201,N238WN,142,145,115,9,12,SEA,LAS,866,4,23,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1026,1015,1247,1240,WN,1758,N264LV,141,145,118,7,11,SEA,LAS,866,6,17,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1839,1825,2100,2050,WN,2530,N688SW,141,145,123,10,14,SEA,LAS,866,4,14,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1446,1445,1704,1710,WN,3751,N428WN,138,145,119,-6,1,SEA,LAS,866,5,14,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1243,1215,1756,1740,WN,3061,N550WN,193,205,171,16,28,SEA,MCI,1489,4,18,0,,0,6,0,0,0,10
2008,2,19,2,735,720,1351,1315,WN,259,N295WN,256,235,210,36,15,SEA,MDW,1733,9,37,0,,0,0,15,21,0,0
2008,2,19,2,1802,1800,2340,2350,WN,1613,N219WN,218,230,202,-10,2,SEA,MDW,1733,6,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1321,1320,1913,1910,WN,3224,N274WN,232,230,209,3,1,SEA,MDW,1733,6,17,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,603,600,809,805,WN,218,N779SW,126,125,94,4,3,SEA,OAK,671,5,27,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2107,2110,2304,2315,WN,465,N712SW,117,125,97,-11,-3,SEA,OAK,671,4,16,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1810,1810,2014,2015,WN,641,N221WN,124,125,104,-1,0,SEA,OAK,671,6,14,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1321,1320,1518,1520,WN,809,N246LV,117,120,94,-2,1,SEA,OAK,671,5,18,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1126,1100,1325,1305,WN,845,N281WN,119,125,93,20,26,SEA,OAK,671,3,23,0,,0,12,0,0,0,8
2008,2,19,2,1618,1620,1824,1825,WN,1273,N368SW,126,125,110,-1,-2,SEA,OAK,671,5,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,900,845,1111,1050,WN,1561,N677AA,131,125,101,21,15,SEA,OAK,671,5,25,0,,0,0,15,6,0,0
2008,2,19,2,1923,1925,2131,2130,WN,2786,N337SW,128,125,108,1,-2,SEA,OAK,671,8,12,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1225,1215,1612,1605,WN,844,N751SW,167,170,143,7,10,SEA,PHX,1107,5,19,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,632,625,1030,1015,WN,1426,N390SW,178,170,151,15,7,SEA,PHX,1107,5,22,0,,0,7,0,8,0,0
2008,2,19,2,1720,1715,2111,2100,WN,1497,N609SW,171,165,152,11,5,SEA,PHX,1107,4,15,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1038,1040,1220,1220,WN,1093,N660SW,102,100,80,0,-2,SEA,RNO,564,3,19,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1849,1850,2016,2030,WN,3253,N239WN,87,100,72,-14,-1,SEA,RNO,564,3,12,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1112,1115,1323,1325,WN,150,N408WN,131,130,103,-2,-3,SEA,SJC,697,12,16,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1002,825,1215,1035,WN,1379,N608SW,133,130,117,100,97,SEA,SJC,697,3,13,0,,0,10,0,3,0,87
2008,2,19,2,1412,1415,1608,1625,WN,2615,N778SW,116,130,102,-17,-3,SEA,SJC,697,4,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1957,1935,2153,2140,WN,3246,N206WN,116,125,98,13,22,SEA,SJC,697,4,14,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,834,830,1147,1125,WN,1949,N329SW,133,115,96,22,4,SEA,SLC,689,3,34,0,,0,0,0,22,0,0
2008,2,19,2,1909,1910,2208,2200,WN,3494,N347SW,119,110,101,8,-1,SEA,SLC,689,3,15,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1255,1250,1552,1545,WN,3953,N628SW,117,115,98,7,5,SEA,SLC,689,6,13,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2110,2110,2250,2255,WN,124,N747SA,100,105,80,-5,0,SEA,SMF,605,5,15,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1506,1510,1639,1655,WN,717,N445WN,93,105,78,-16,-4,SEA,SMF,605,4,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,937,750,1115,935,WN,1555,N759GS,98,105,81,100,107,SEA,SMF,605,4,13,0,,0,8,0,0,0,92
2008,2,19,2,1124,1110,1304,1255,WN,1689,N782SA,100,105,80,9,14,SEA,SMF,605,4,16,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1808,1740,1949,1925,WN,2380,N695SW,101,105,84,24,28,SEA,SMF,605,4,13,0,,0,1,0,0,0,23
2008,2,19,2,1655,1605,1822,1730,WN,367,N608SW,87,85,68,52,50,SFO,LAS,414,4,15,0,,0,0,0,2,0,50
2008,2,19,2,836,830,1003,955,WN,1300,N444WN,87,85,64,8,6,SFO,LAS,414,4,19,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2310,2130,31,2255,WN,1578,N501SW,81,85,60,96,100,SFO,LAS,414,4,17,0,,0,0,0,0,0,96
2008,2,19,2,1631,1425,1806,1550,WN,2175,N611SW,95,85,67,136,126,SFO,LAS,414,5,23,0,,0,6,0,10,0,120
2008,2,19,2,1911,1815,2039,1940,WN,2283,N256WN,88,85,69,59,56,SFO,LAS,414,4,15,0,,0,0,0,3,0,56
2008,2,19,2,614,615,734,740,WN,2383,N442WN,80,85,61,-6,-1,SFO,LAS,414,4,15,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1141,1135,1309,1300,WN,3050,N463WN,88,85,63,9,6,SFO,LAS,414,10,15,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,859,905,1030,1035,WN,338,N715SW,91,90,58,-5,-6,SFO,LAX,337,5,28,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,701,705,824,835,WN,414,N474WN,83,90,57,-11,-4,SFO,LAX,337,6,20,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1318,1100,1435,1230,WN,587,N284WN,77,90,56,125,138,SFO,LAX,337,4,17,0,,0,0,0,0,0,125
2008,2,19,2,1503,1255,1621,1425,WN,656,N397SW,78,90,58,116,128,SFO,LAX,337,5,15,0,,0,0,0,0,0,116
2008,2,19,2,2130,1915,2240,2045,WN,688,N423WN,70,90,55,115,135,SFO,LAX,337,6,9,0,,0,0,0,0,0,115
2008,2,19,2,2044,1820,2155,1950,WN,841,N645SW,71,90,56,125,144,SFO,LAX,337,5,10,0,,0,0,0,0,0,125
2008,2,19,2,1743,1545,1852,1715,WN,1009,N633SW,69,90,57,97,118,SFO,LAX,337,4,8,0,,0,0,0,0,0,97
2008,2,19,2,NA,1425,NA,1555,WN,1019,,NA,90,NA,NA,NA,SFO,LAX,337,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,2,19,2,1902,1700,58,2300,WN,382,N343SW,236,240,219,118,122,SFO,MDW,1855,5,12,0,,0,0,0,0,0,118
2008,2,19,2,724,725,1322,1325,WN,953,N403WN,238,240,217,-3,-1,SFO,MDW,1855,3,18,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1340,1155,1947,1755,WN,1471,N229WN,247,240,216,112,105,SFO,MDW,1855,7,24,0,,0,0,0,7,0,105
2008,2,19,2,2025,1900,2142,2025,WN,456,N907WN,77,85,66,77,85,SFO,SAN,447,3,8,0,,0,0,0,0,0,77
2008,2,19,2,644,645,808,810,WN,1210,N686SW,84,85,73,-2,-1,SFO,SAN,447,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1759,1625,1917,1750,WN,1568,N438WN,78,85,63,87,94,SFO,SAN,447,2,13,0,,0,0,0,0,0,87
2008,2,19,2,1509,1315,1632,1440,WN,1644,N343SW,83,85,65,112,114,SFO,SAN,447,3,15,0,,0,1,0,0,0,111
2008,2,19,2,1645,1430,1828,1555,WN,1681,N339SW,103,85,78,153,135,SFO,SAN,447,3,22,0,,0,0,0,18,0,135
2008,2,19,2,1246,1035,1413,1200,WN,2725,N339SW,87,85,66,133,131,SFO,SAN,447,5,16,0,,0,0,0,2,0,131
2008,2,19,2,2150,2050,2313,2215,WN,2799,N395SW,83,85,66,58,60,SFO,SAN,447,3,14,0,,0,0,0,0,0,58
2008,2,19,2,815,820,935,945,WN,3595,N513SW,80,85,66,-10,-5,SFO,SAN,447,2,12,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1824,1825,1917,1925,WN,274,N417WN,53,60,43,-8,-1,SJC,BUR,296,1,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2048,2050,2140,2150,WN,386,N299WN,52,60,43,-10,-2,SJC,BUR,296,2,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1104,1105,1201,1205,WN,523,N210WN,57,60,45,-4,-1,SJC,BUR,296,2,10,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1958,1955,2259,2310,WN,1109,N795SW,121,135,105,-11,3,STL,MCO,880,6,10,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,710,710,1014,1030,WN,1255,N252WN,124,140,110,-16,0,STL,MCO,880,6,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1552,1555,1854,1910,WN,1949,N445WN,122,135,106,-16,-3,STL,MCO,880,7,9,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1614,1610,1710,1710,WN,28,N387SW,56,60,45,0,4,STL,MDW,251,4,7,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,625,625,722,725,WN,389,N514SW,57,60,43,-3,0,STL,MDW,251,8,6,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1533,1535,1632,1635,WN,1210,N428WN,59,60,44,-3,-2,STL,MDW,251,6,9,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1223,1225,1320,1325,WN,1330,N691WN,57,60,46,-5,-2,STL,MDW,251,4,7,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1755,1750,1910,1850,WN,1344,N299WN,75,60,62,20,5,STL,MDW,251,5,8,0,,0,0,0,20,0,0
2008,2,20,3,828,830,924,930,WN,1456,N397SW,56,60,44,-6,-2,STL,MDW,251,7,5,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,709,710,808,810,WN,1519,N784SW,59,60,46,-2,-1,STL,MDW,251,5,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1030,1035,1126,1135,WN,1530,N201LV,56,60,45,-9,-5,STL,MDW,251,5,6,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1926,1905,2026,2005,WN,1614,N481WN,60,60,44,21,21,STL,MDW,251,6,10,0,,0,7,0,0,0,14
2008,2,20,3,900,905,1001,1005,WN,2026,N296WN,61,60,49,-4,-5,STL,MDW,251,6,6,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,2141,2145,2232,2245,WN,2122,N724SW,51,60,39,-13,-4,STL,MDW,251,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1420,1420,1516,1520,WN,2546,N337SW,56,60,44,-4,0,STL,MDW,251,5,7,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1148,1145,1318,1315,WN,179,N908WN,90,90,80,3,3,STL,OKC,462,3,7,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1934,1930,2103,2100,WN,2179,N204WN,89,90,78,3,4,STL,OKC,462,2,9,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,2038,1915,2149,2025,WN,40,N418WN,71,70,60,84,83,STL,OMA,342,2,9,0,,0,0,0,1,0,83
2008,2,20,3,806,805,917,915,WN,1518,N509SW,71,70,60,2,1,STL,OMA,342,4,7,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1355,1355,1503,1505,WN,2208,N512SW,68,70,57,-2,0,STL,OMA,342,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,2027,2030,2243,2255,WN,1055,N713SW,196,205,182,-12,-3,STL,PHX,1262,6,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1700,1645,1925,1920,WN,1101,N637SW,205,215,188,5,15,STL,PHX,1262,8,9,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1031,955,1244,1230,WN,1361,N906WN,193,215,181,14,36,STL,PHX,1262,6,6,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1332,1335,1549,1600,WN,2452,N390SW,197,205,184,-11,-3,STL,PHX,1262,5,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,617,615,837,850,WN,3603,N635SW,200,215,191,-13,2,STL,PHX,1262,4,5,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1129,1130,1323,1325,WN,253,N328SW,54,55,42,-2,-1,STL,SDF,254,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,734,735,922,930,WN,1323,N734SA,48,55,37,-8,-1,STL,SDF,254,5,6,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,2030,1915,2223,2110,WN,1349,N380SW,53,55,41,73,75,STL,SDF,254,3,9,0,,0,73,0,0,0,0
2008,2,20,3,756,750,950,1010,WN,131,N279WN,174,200,162,-20,6,STL,SLC,1156,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1907,1850,2104,2110,WN,3776,N268WN,177,200,164,-6,17,STL,SLC,1156,5,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,704,705,1007,1020,WN,211,N399WN,123,135,111,-13,-1,STL,TPA,869,5,7,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1517,1515,1822,1830,WN,3505,N316SW,125,135,110,-8,2,STL,TPA,869,4,11,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,849,840,1000,955,WN,21,N689SW,71,75,59,5,9,STL,TUL,351,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,2105,2110,2218,2225,WN,106,N293,73,75,59,-7,-5,STL,TUL,351,4,10,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1642,1625,1845,1825,WN,1081,N756SA,243,240,229,20,17,TPA,ABQ,1497,3,11,0,,0,14,0,3,0,3
2008,2,20,3,1550,1550,1823,1830,WN,796,N385SW,153,160,141,-7,0,TPA,ALB,1130,3,9,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,926,920,1111,1105,WN,2293,N671SW,165,165,153,6,6,TPA,AUS,928,5,7,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1548,1530,1818,1815,WN,3323,N680AA,150,165,137,3,18,TPA,BDL,1111,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,823,825,1052,1105,WN,3430,N474WN,149,160,134,-13,-2,TPA,BDL,1111,3,12,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1929,1935,1955,2000,WN,1515,N771SA,86,85,74,-5,-6,TPA,BHM,460,3,9,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,708,710,737,735,WN,1951,N357SW,89,85,71,2,-2,TPA,BHM,460,2,16,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1349,1345,1415,1410,WN,2462,N444WN,86,85,72,5,4,TPA,BHM,460,2,12,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,2039,1825,2127,1920,WN,847,N335SW,108,115,96,127,134,TPA,BNA,612,3,9,0,,0,0,0,0,0,127
2008,2,20,3,2027,2030,2114,2120,WN,1160,N272WN,107,110,94,-6,-3,TPA,BNA,612,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,646,650,735,740,WN,1607,N605SW,109,110,96,-5,-4,TPA,BNA,612,5,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1355,1350,1440,1440,WN,2537,N482WN,105,110,91,0,5,TPA,BNA,612,4,10,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,942,945,1026,1035,WN,3395,N429WN,104,110,91,-9,-3,TPA,BNA,612,5,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,902,905,1129,1140,WN,1311,N281WN,147,155,137,-11,-3,TPA,BUF,1054,2,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1543,1505,1817,1740,WN,2114,N729SW,154,155,141,37,38,TPA,BUF,1054,3,10,0,,0,11,0,0,0,26
2008,2,20,3,1510,1500,1714,1710,WN,15,N615SW,124,130,112,4,10,TPA,BWI,842,5,7,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1715,1715,1925,1930,WN,462,N735SA,130,135,115,-5,0,TPA,BWI,842,7,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1148,1150,1358,1400,WN,1271,N705SW,130,130,116,-2,-2,TPA,BWI,842,5,9,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,851,845,1055,1055,WN,1634,N308SA,124,130,111,0,6,TPA,BWI,842,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,2115,2120,2321,2330,WN,2529,N656SW,126,130,113,-9,-5,TPA,BWI,842,5,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1944,1845,2144,2100,WN,3571,N777QC,120,135,107,44,59,TPA,BWI,842,4,9,0,,0,4,0,0,0,40
2008,2,20,3,638,640,836,850,WN,3691,N245WN,118,130,104,-14,-2,TPA,BWI,842,4,10,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,2013,2015,2221,2230,WN,364,N227WN,128,135,115,-9,-2,TPA,CMH,829,3,10,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1006,1010,1216,1220,WN,2545,N238WN,130,130,115,-4,-4,TPA,CMH,829,5,10,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1557,1440,1811,1650,WN,3671,N384SW,134,130,115,81,77,TPA,CMH,829,9,10,0,,0,20,0,4,0,57
2008,2,20,3,1216,1215,1409,1425,WN,2196,N202WN,233,250,218,-16,1,TPA,DEN,1506,6,9,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1633,1630,1729,1730,WN,253,N328SW,56,60,34,-1,3,TPA,FLL,197,3,19,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,718,720,809,815,WN,473,N726SW,51,55,36,-6,-2,TPA,FLL,197,4,11,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1242,1245,1334,1345,WN,541,N363SW,52,60,41,-11,-3,TPA,FLL,197,4,7,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1740,1740,1842,1840,WN,1151,N901WN,62,60,37,2,0,TPA,FLL,197,18,7,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1916,1915,2006,2010,WN,1162,N657SW,50,55,36,-4,1,TPA,FLL,197,4,10,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1049,1050,1141,1150,WN,1282,N482WN,52,60,38,-9,-1,TPA,FLL,197,6,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,2211,2215,2258,2310,WN,2199,N295WN,47,55,34,-12,-4,TPA,FLL,197,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,925,910,1017,1010,WN,3573,N373SW,52,60,39,7,15,TPA,FLL,197,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1406,1410,1500,1505,WN,3933,N550WN,54,55,43,-5,-4,TPA,FLL,197,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,630,630,802,800,WN,10,N330SW,152,150,138,2,0,TPA,HOU,781,5,9,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1037,1035,1207,1205,WN,26,N237WN,150,150,139,2,2,TPA,HOU,781,4,7,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1538,1535,1722,1705,WN,46,N629SW,164,150,142,17,3,TPA,HOU,781,10,12,0,,0,0,0,17,0,0
2008,2,20,3,1933,1935,2130,2105,WN,62,N725SW,177,150,140,25,-2,TPA,HOU,781,21,16,0,,0,0,0,25,0,0
2008,2,20,3,1127,1115,1331,1320,WN,2352,N300SW,124,125,106,11,12,TPA,IAD,810,6,12,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1854,1855,2103,2105,WN,3592,N628SW,129,130,114,-2,-1,TPA,IAD,810,4,11,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1538,1515,1801,1735,WN,619,N623SW,143,140,128,26,23,TPA,IND,838,6,9,0,,0,23,0,3,0,0
2008,2,20,3,957,955,1217,1225,WN,2014,N759GS,140,150,127,-8,2,TPA,ISP,1034,5,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1435,1430,1655,1700,WN,2803,N460WN,140,150,128,-5,5,TPA,ISP,1034,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,2010,2015,2231,2245,WN,3325,N211WN,141,150,128,-14,-5,TPA,ISP,1034,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,804,805,859,855,WN,908,N763SW,55,50,33,4,-1,TPA,JAX,180,6,16,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1645,1645,1745,1735,WN,1251,N376SW,60,50,34,10,0,TPA,JAX,180,15,11,0,,0,NA,NA,NA,NA,NA
2008,2,20,3,1303,1210,1357,1300,WN,3497,N384SW,54,50,30,57,53,TPA,JAX,180,5,19,0,,0,0,0,4,0,53
2008,2,20,3,1152,1130,1408,1340,WN,427,N214WN,316,310,303,28,22,TPA,LAS,1984,5,8,0,,0,19,0,6,0,3
2008,2,20,3,1849,1815,2044,2010,WN,1469,N231WN,175,175,160,34,34,TPA,MCI,1048,4,11,0,,0,1,0,0,0,33
2008,2,20,3,947,935,1142,1135,WN,3600,N325SW,175,180,157,7,12,TPA,MCI,1048,6,12,0,,0,NA,NA,NA,NA,NA
